J,mu,phi,<n>,<dN^2>
0.016949152542372885,0.1864406779661017,6.67514507920602e-12,8.999999999999988,8.999999999999988
0.016949152542372885,0.2033898305084746,3.959800106203042e-12,8.99999999999999,8.99999999999999
0.016949152542372885,0.22033898305084745,2.5284656166180827e-12,8.99999999999999,8.99999999999999
0.016949152542372885,0.23728813559322035,1.7188396146809505e-12,8.999999999999988,8.999999999999988
0.016949152542372885,0.2542372881355932,1.2377027701109444e-12,8.999999999999988,8.999999999999988
0.016949152542372885,0.2711864406779661,9.324187338393066e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.288135593220339,7.356222135251821e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.3050847457627119,5.996956353138967e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.3220338983050847,5.135532069931102e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.3389830508474576,4.488324101585893e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.3559322033898305,4.043395394990697e-13,8.99999999999999,8.99999999999999
0.016949152542372885,0.3728813559322034,3.807403881056334e-13,8.99999999999999,8.99999999999999
